id_unico,type,pais
Movie_94904,Película,France
Movie_149722,Película,Canada
Movie_149722,Película,United States
Movie_89325,Película,United States
Movie_85870,Película,France
Movie_85870,Película,Belgium
Movie_122089,Película,France
Movie_135281,Película,France
Movie_89899,Película,France
Movie_119738,Película,United States
Movie_130267,Película,United States
Movie_156643,Película,China
Movie_156643,Película,Hong Kong
Movie_135718,Película,India
Movie_82533,Película,United States
Movie_84336,Película,France
Movie_84336,Película,Ireland
Movie_84336,Película,United Kingdom
Movie_104185,Película,United States
Movie_119193,Película,France
Movie_95754,Película,United States
Movie_127846,Película,Denmark
Movie_83706,Película,Hong Kong
Movie_83706,Película,China
Movie_179058,Película,Japan
Movie_84204,Película,Ireland
Movie_84204,Película,United Kingdom
Movie_132601,Película,United States
Movie_132601,Película,South Korea
Movie_100183,Película,United Kingdom
Movie_92647,Película,Germany
Movie_92647,Película,Sweden
Movie_112090,Película,Russia
Movie_222951,Película,India
Movie_84354,Película,Chile
Movie_52001,Película,Ireland
Movie_52001,Película,United Kingdom
Movie_108972,Película,South Korea
Movie_124471,Película,China
Movie_121602,Película,China
Movie_121602,Película,Singapore
Movie_121602,Película,South Korea
Movie_489412,Película,United States
Movie_120846,Película,Canada
Movie_84185,Película,United States
Movie_83384,Película,United States
Movie_82485,Película,United States
Movie_120143,Película,China
Movie_103750,Película,South Korea
Movie_84105,Película,Canada
Movie_84105,Película,United States
Movie_110323,Película,France
Movie_110148,Película,United States
Movie_140212,Película,South Korea
Movie_62008,Película,United States
Movie_124071,Película,United States
Movie_127329,Película,Hong Kong
Movie_84287,Película,United Kingdom
Movie_84287,Película,United States
Movie_82631,Película,United States
Movie_117942,Película,United States
Movie_122088,Película,Israel
Movie_89691,Película,United States
Movie_89888,Película,United States
Movie_94684,Película,Japan
Movie_336746,Película,Denmark
Movie_89455,Película,Austria
Movie_89455,Película,Brazil
Movie_89455,Película,France
Movie_89455,Película,United Kingdom
Movie_89455,Película,Canada
Movie_89455,Película,United States
Movie_162282,Película,Italy
Movie_127872,Película,Sweden
Movie_88284,Película,Germany
Movie_82679,Película,United States
Movie_124972,Película,United States
Movie_151743,Película,China
Movie_151743,Película,Thailand
Movie_234564,Película,United States
Movie_113160,Película,France
Movie_84166,Película,United States
Movie_84166,Película,Brazil
Movie_208466,Película,United States
Movie_102000,Película,France
Movie_102000,Película,Switzerland
Movie_245881,Película,United States
Movie_147132,Película,Canada
Movie_120605,Película,United States
Movie_97512,Película,United States
Movie_134415,Película,Canada
Movie_133369,Película,Canada
Movie_72334,Película,France
Movie_82532,Película,United States
Movie_115442,Película,Austria
Movie_115442,Película,Germany
Movie_146375,Película,France
Movie_121830,Película,New Zealand
Movie_121830,Película,United States
Movie_139329,Película,China
Movie_139329,Película,Hong Kong
Movie_84330,Película,United States
Movie_127144,Película,United Kingdom
Movie_396254,Película,United States
Movie_140208,Película,United States
Movie_140208,Película,France
Movie_78047,Película,Canada
Movie_78047,Película,United States
Movie_142487,Película,Mexico
Movie_103243,Película,India
Movie_160833,Película,Russia
Movie_101519,Película,United Kingdom
Movie_63574,Película,United States
Movie_138372,Película,United States
Movie_138222,Película,United States
Movie_128248,Película,Ireland
Movie_103758,Película,France
Movie_103758,Película,Italy
Movie_160070,Película,United States
Movie_160070,Película,Canada
Movie_157449,Película,Canada
Movie_110112,Película,United States
Movie_133977,Película,Japan
Movie_127370,Película,Canada
Movie_127370,Película,Germany
Movie_127370,Película,United Kingdom
Movie_116811,Película,United Kingdom
Movie_78571,Película,United States
Movie_145738,Película,United States
Movie_103327,Película,France
Movie_136406,Película,United States
Movie_103689,Película,France
Movie_103689,Película,Germany
Movie_103689,Película,Mexico
Movie_103689,Película,Netherlands
Movie_97605,Película,United States
Movie_241697,Película,Japan
Movie_96973,Película,United States
Movie_134371,Película,United States
Movie_117751,Película,India
Movie_102001,Película,France
Movie_102001,Película,Japan
Movie_133446,Película,United States
Movie_73935,Película,United States
Movie_201365,Película,United Kingdom
Movie_201365,Película,Belgium
Movie_201365,Película,France
Movie_201365,Película,Luxembourg
Movie_201365,Película,Germany
Movie_201365,Película,Switzerland
Movie_84305,Película,United Kingdom
Movie_84305,Película,United States
Movie_95755,Película,United States
Movie_95755,Película,Canada
Movie_98339,Película,Canada
Movie_112198,Película,France
Movie_112198,Película,Belgium
Movie_87504,Película,United Kingdom
Movie_105768,Película,United States
Movie_97690,Película,United States
Movie_78461,Película,United States
Movie_78461,Película,Germany
Movie_111407,Película,United States
Movie_98120,Película,France
Movie_98120,Película,Italy
Movie_98022,Película,United States
Movie_117856,Película,United States
Movie_121936,Película,France
Movie_109125,Película,United States
Movie_132957,Película,South Korea
Movie_166452,Película,Poland
Movie_166452,Película,Romania
Movie_166452,Película,Italy
Movie_84351,Película,United States
Movie_84351,Película,New Zealand
Movie_127548,Película,United States
Movie_110345,Película,Japan
Movie_285012,Película,South Korea
Movie_285012,Película,Japan
Movie_79465,Película,United States
Movie_125623,Película,France
Movie_127856,Película,France
Movie_128190,Película,Ireland
Movie_128190,Película,United Kingdom
Movie_138735,Película,Germany
Movie_151826,Película,France
Movie_168379,Película,Spain
Movie_168379,Película,Venezuela
Movie_89673,Película,Italy
Movie_85414,Película,United States
Movie_112304,Película,United Kingdom
Movie_109843,Película,United Kingdom
Movie_84309,Película,United States
Movie_117978,Película,Canada
Movie_149235,Película,United States
Movie_68684,Película,United States
Movie_139380,Película,United Kingdom
Movie_102630,Película,United States
Movie_85985,Película,India
Movie_85985,Película,Ireland
Movie_140380,Película,South Korea
Movie_129734,Película,Austria
Movie_129734,Película,Germany
Movie_129734,Película,France
Movie_141679,Película,United Kingdom
Movie_96714,Película,France
Movie_96714,Película,Italy
Movie_96714,Película,Romania
Movie_85038,Película,Italy
Movie_60270,Película,Australia
Movie_60540,Película,United States
Movie_82618,Película,United States
Movie_85052,Película,India
Movie_133557,Película,Germany
Movie_133557,Película,South Africa
Movie_133557,Película,United Kingdom
Movie_133557,Película,United States
Movie_135225,Película,Estonia
Movie_135225,Película,Finland
Movie_85725,Película,Philippines
Movie_100493,Película,United States
Movie_192465,Película,United States
Movie_192465,Película,Canada
Movie_169314,Película,United States
Movie_130987,Película,France
Movie_94352,Película,United States
Movie_92000,Película,United States
Movie_120292,Película,Australia
Movie_110391,Película,Iran
Movie_110391,Película,Iraq
Movie_110391,Película,Turkey
Movie_50497,Película,United Kingdom
Movie_105528,Película,United States
Movie_136405,Película,South Korea
Movie_136405,Película,United States
Movie_101449,Película,United States
Movie_123359,Película,Mexico
Movie_130593,Película,Ireland
Movie_130593,Película,United Kingdom
Movie_84858,Película,India
Movie_122924,Película,Romania
Movie_122924,Película,United States
Movie_133701,Película,Netherlands
Movie_84342,Película,United States
Movie_84342,Película,United Kingdom
Movie_149786,Película,United States
Movie_149786,Película,Canada
Movie_109500,Película,United States
Movie_84333,Película,United States
Movie_128154,Película,Israel
Movie_90125,Película,United Kingdom
Movie_90125,Película,United States
Movie_82825,Película,India
Movie_139900,Película,Spain
Movie_119117,Película,United States
Movie_84577,Película,United States
Movie_86868,Película,France
Movie_117325,Película,France
Movie_100529,Película,United States
Movie_121565,Película,Germany
Movie_121565,Película,United States
Movie_122198,Película,Portugal
Movie_122198,Película,France
Movie_128564,Película,United States
Movie_142591,Película,United Kingdom
Movie_51996,Película,United States
Movie_103640,Película,India
Movie_93855,Película,Italy
Movie_86820,Película,Chile
Movie_86820,Película,France
Movie_86820,Película,United States
Movie_86820,Película,Switzerland
Movie_83564,Película,United States
Movie_96231,Película,Russia
Movie_104593,Película,United States
Movie_177759,Película,Japan
Movie_84317,Película,United States
Movie_93840,Película,France
Movie_115134,Película,South Korea
Movie_110122,Película,United States
Movie_139649,Película,France
Movie_127884,Película,Mexico
Movie_98205,Película,Canada
Movie_98205,Película,Congo
Movie_138665,Película,South Korea
Movie_137315,Película,Italy
Movie_114172,Película,Finland
Movie_98581,Película,Russia
Movie_98581,Película,Ukraine
Movie_94204,Película,United States
Movie_86391,Película,Germany
Movie_86391,Película,France
Movie_53567,Película,Norway
Movie_135368,Película,Canada
Movie_135368,Película,United States
Movie_130747,Película,Germany
Movie_139463,Película,United Kingdom
Movie_135921,Película,United Kingdom
Movie_691677,Película,United Kingdom
Movie_114285,Película,Argentina
Movie_114285,Película,France
Movie_114285,Película,Germany
Movie_114285,Película,Spain
Movie_121793,Película,France
Movie_96821,Película,Italy
Movie_116463,Película,United States
Movie_128475,Película,South Korea
Movie_119685,Película,Canada
Movie_119685,Película,Japan
Movie_119685,Película,United States
Movie_126757,Película,Australia
Movie_115276,Película,United Kingdom
Movie_110272,Película,United Kingdom
Movie_148151,Película,United States
Movie_105531,Película,United States
Movie_94562,Película,Germany
Movie_246871,Película,Turkey
Movie_103753,Película,South Korea
Movie_79940,Película,United States
Movie_250016,Película,United States
Movie_121210,Película,Belgium
Movie_121210,Película,France
Movie_121210,Película,Luxembourg
Movie_121210,Película,Switzerland
Movie_147868,Película,Italy
Movie_129850,Película,China
Movie_129850,Película,Hong Kong
Movie_84533,Película,India
Movie_129609,Película,Japan
Movie_175041,Película,Japan
Movie_126830,Película,Japan
Movie_158519,Película,India
Movie_202722,Película,United States
Movie_107100,Película,Canada
Movie_107100,Película,United States
Movie_117923,Película,United States
Movie_118051,Película,India
Movie_152113,Película,France
Movie_97989,Película,Brazil
Movie_128655,Película,United States
Movie_141009,Película,Denmark
Movie_126315,Película,Mexico
Movie_154512,Película,Italy
Movie_100830,Película,France
Movie_147655,Película,Sweden
Movie_110396,Película,United Kingdom
Movie_110396,Película,Japan
Movie_110396,Película,Germany
Movie_110396,Película,Taiwan
Movie_129743,Película,Japan
Movie_116303,Película,Japan
Movie_259678,Película,Japan
Movie_129357,Película,Austria
Movie_129357,Película,Germany
Movie_129357,Película,Sweden
Movie_127853,Película,United States
Movie_137174,Película,United States
Movie_89247,Película,Spain
